Match No,Innings,Over,Batter,Bowler,Action,Runs
60,1,14.5, Ramandeep Singh,N Thushara,Single,1
60,1,14.5, Ramandeep Singh,N Thushara,Extra_W,1
60,1,14.6, Rinku Singh,N Thushara,Double,2
60,1,15.1, Ramandeep Singh,Bumrah,Single,1
60,1,15.2, Rinku Singh,Bumrah,Wicket,0
60,1,15.3, Starc,Bumrah,Single,1
60,1,15.4, Ramandeep Singh,Bumrah,Single,1
60,1,15.5, Starc,Bumrah,Single,1
60,1,15.6, Ramandeep Singh,Bumrah,Six,6
60,2,0.1, Ishan Kishan,Vaibhav Arora,Single,1
60,2,0.2, Rohit,Vaibhav Arora,Dot,0
60,2,0.3, Rohit,Vaibhav Arora,Single,1
60,2,0.4, Ishan Kishan,Vaibhav Arora,Dot,0
60,2,0.5, Ishan Kishan,Vaibhav Arora,Boundary,4
60,2,0.6, Ishan Kishan,Vaibhav Arora,Dot,0
60,2,1.1, Rohit,Starc,Dot,0
60,2,1.2, Rohit,Starc,Boundary,4
60,2,1.3, Rohit,Starc,Dot,0
60,2,1.4, Rohit,Starc,Single,1
60,2,1.5, Ishan Kishan,Starc,Double,2
60,2,1.6, Ishan Kishan,Starc,Boundary,4
60,2,2.1, Rohit,Vaibhav Arora,Dot,0
60,2,2.2, Rohit,Vaibhav Arora,Six,6
60,2,2.2, Rohit,Vaibhav Arora,Extra_W,1
60,2,2.2, Rohit,Vaibhav Arora,Extras_N,1
60,2,2.3, Rohit,Vaibhav Arora,Dot,0
60,2,2.4, Rohit,Vaibhav Arora,Dot,0
60,2,2.5, Rohit,Vaibhav Arora,Dot,0
60,2,2.6, Rohit,Vaibhav Arora,Double,2
60,2,3.1, Ishan Kishan,Harshit Rana,Dot,0
60,2,3.2, Ishan Kishan,Harshit Rana,Boundary,4
60,2,3.3, Ishan Kishan,Harshit Rana,Boundary,4
60,2,3.4, Ishan Kishan,Harshit Rana,Dot,0
60,2,3.5, Ishan Kishan,Harshit Rana,Dot,0
60,2,3.6, Ishan Kishan,Harshit Rana,Six,6
60,2,3.6, Ishan Kishan,Harshit Rana,Extra_W,1
60,2,4.1, Rohit,Narine,Single,1
60,2,4.2, Ishan Kishan,Narine,Dot,0
60,2,4.3, Ishan Kishan,Narine,Dot,0
60,2,4.4, Ishan Kishan,Narine,Double,2
60,2,4.5, Ishan Kishan,Narine,Boundary,4
60,2,4.6, Ishan Kishan,Narine,Six,6
60,2,5.1, Rohit,Chakaravarthy,Single,1
60,2,5.2, Ishan Kishan,Chakaravarthy,Dot,0
60,2,5.3, Ishan Kishan,Chakaravarthy,Single,1
60,2,5.4, Rohit,Chakaravarthy,Dot,0
60,2,5.5, Rohit,Chakaravarthy,Dot,0
60,2,5.6, Rohit,Chakaravarthy,Single,1
60,2,6.1, Rohit,Narine,Dot,0
60,2,6.2, Rohit,Narine,Single,1
60,2,6.3, Ishan Kishan,Narine,Double,2
60,2,6.4, Ishan Kishan,Narine,Dot,0
60,2,6.5, Ishan Kishan,Narine,Wicket,0
60,2,6.6, Suryakumar Yadav,Narine,Dot,0
60,2,7.1, Rohit,Chakaravarthy,Dot,0
60,2,7.2, Rohit,Chakaravarthy,Single,1
60,2,7.3, Suryakumar Yadav,Chakaravarthy,Single,1
60,2,7.4, Rohit,Chakaravarthy,Dot,0
60,2,7.5, Rohit,Chakaravarthy,Wicket,0
60,2,7.6, Tilak Varma,Chakaravarthy,Boundary,4
60,2,8.1, Suryakumar Yadav,Narine,Dot,0
60,2,8.2, Suryakumar Yadav,Narine,Dot,0
60,2,8.3, Suryakumar Yadav,Narine,Boundary,4
60,2,8.4, Suryakumar Yadav,Narine,Dot,0
60,2,8.5, Suryakumar Yadav,Narine,Single,1
60,2,8.6, Tilak Varma,Narine,Dot,0
60,2,9.1, Suryakumar Yadav,Chakaravarthy,Dot,0
60,2,9.2, Suryakumar Yadav,Chakaravarthy,Single,1
60,2,9.3, Tilak Varma,Chakaravarthy,Single,1
60,2,9.4, Suryakumar Yadav,Chakaravarthy,Double,2
60,2,9.5, Suryakumar Yadav,Chakaravarthy,Dot,0
60,2,9.6, Suryakumar Yadav,Chakaravarthy,Single,1
60,2,10.1, Suryakumar Yadav,Russell,Single,1
60,2,10.2, Tilak Varma,Russell,Boundary,4
60,2,10.3, Tilak Varma,Russell,Dot,0
60,2,10.4, Tilak Varma,Russell,Single,1
60,2,10.5, Suryakumar Yadav,Russell,Wicket,0
60,2,10.6, Hardik Pandya,Russell,Single,1
60,2,11.1, Hardik Pandya,Chakaravarthy,Dot,0
60,2,11.2, Hardik Pandya,Chakaravarthy,Single,1
60,2,11.3, Tilak Varma,Chakaravarthy,Single,1
60,2,11.3, Tilak Varma,Chakaravarthy,Extra_W,1
60,2,11.4, Hardik Pandya,Chakaravarthy,Wicket,0
60,2,11.5, Tim David,Chakaravarthy,Dot,0
60,2,11.6, Tim David,Chakaravarthy,Single,1
60,2,12.1, Tim David,Russell,Wicket,0
60,2,12.2, Nehal Wadhera,Russell,Single,1
60,2,12.2, Nehal Wadhera,Russell,Extra_W,1
60,2,12.3, Tilak Varma,Russell,Boundary,4
60,2,12.4, Tilak Varma,Russell,Single,1
60,2,12.5, Nehal Wadhera,Russell,Single,1
60,2,12.6, Tilak Varma,Russell,Single,1
60,2,13.1, Tilak Varma,Harshit Rana,Boundary,4
60,2,13.2, Tilak Varma,Harshit Rana,Six,6
60,2,13.3, Tilak Varma,Harshit Rana,Dot,0
60,2,13.4, Tilak Varma,Harshit Rana,Boundary,4
60,2,13.5, Tilak Varma,Harshit Rana,Single,1
60,2,13.6, Nehal Wadhera,Harshit Rana,Wicket,0
60,2,14.1, Tilak Varma,Russell,Single,1
60,2,14.1, Tilak Varma,Russell,Extra_W,1
60,2,14.2, Naman Dhir,Russell,Six,6
60,2,14.3, Naman Dhir,Russell,Dot,0
60,2,14.4, Naman Dhir,Russell,Six,6
60,2,14.5, Naman Dhir,Russell,Boundary,4
60,2,14.6, Naman Dhir,Russell,Single,1
60,2,15.1, Naman Dhir,Harshit Rana,Wicket,0
60,2,15.2, Anshul Kamboj,Harshit Rana,Single,1
60,2,15.3, Tilak Varma,Harshit Rana,Wicket,0
60,2,15.4, Chawla,Harshit Rana,Dot,0
60,2,15.5, Chawla,Harshit Rana,Single,1
60,2,15.6, Anshul Kamboj,Harshit Rana,Single,1
61,1,0.1, Jaiswal,Tushar Deshpande,Dot,0
61,1,0.2, Jaiswal,Tushar Deshpande,Dot,0
61,1,0.3, Jaiswal,Tushar Deshpande,Single,1
61,1,0.4, Buttler,Tushar Deshpande,Dot,0
61,1,0.5, Buttler,Tushar Deshpande,Double,2
61,1,0.6, Buttler,Tushar Deshpande,Dot,0
61,1,1.1, Jaiswal,Theekshana,Dot,0
61,1,1.2, Jaiswal,Theekshana,Single,1
61,1,1.3, Buttler,Theekshana,Single,1
61,1,1.4, Jaiswal,Theekshana,Dot,0
61,1,1.5, Jaiswal,Theekshana,Single,1
61,1,1.6, Buttler,Theekshana,Single,1
61,1,2.1, Buttler,Tushar Deshpande,Dot,0
61,1,2.2, Buttler,Tushar Deshpande,Dot,0
61,1,2.3, Buttler,Tushar Deshpande,Dot,0
61,1,2.4, Buttler,Tushar Deshpande,Boundary,4
61,1,2.5, Buttler,Tushar Deshpande,Double,2
61,1,2.6, Buttler,Tushar Deshpande,Single,1
61,1,3.1, Buttler,Theekshana,Single,1
61,1,3.2, Jaiswal,Theekshana,Dot,0
61,1,3.3, Jaiswal,Theekshana,Six,6
61,1,3.4, Jaiswal,Theekshana,Dot,0
61,1,3.5, Jaiswal,Theekshana,Double,2
61,1,3.6, Jaiswal,Theekshana,Boundary,4
61,1,4.1, Buttler,Thakur,Single,1
61,1,4.2, Jaiswal,Thakur,Dot,0
61,1,4.3, Jaiswal,Thakur,Dot,0
61,1,4.4, Jaiswal,Thakur,Boundary,4
61,1,4.5, Jaiswal,Thakur,Boundary,4
61,1,4.6, Jaiswal,Thakur,Dot,0
61,1,5.1, Buttler,Theekshana,Single,1
61,1,5.2, Jaiswal,Theekshana,Dot,0
61,1,5.3, Jaiswal,Theekshana,Single,1
61,1,5.4, Buttler,Theekshana,Dot,0
61,1,5.5, Buttler,Theekshana,Dot,0
61,1,5.6, Buttler,Theekshana,Boundary,4
61,1,6.1, Jaiswal,Simarjeet Singh,Dot,0
61,1,6.2, Jaiswal,Simarjeet Singh,Wicket,0
61,1,6.2, Jaiswal,Simarjeet Singh,Extra_W,1
61,1,6.3, Samson,Simarjeet Singh,Dot,0
61,1,6.3, Samson,Simarjeet Singh,Extra_W,1
61,1,6.4, Samson,Simarjeet Singh,Single,1
61,1,6.5, Buttler,Simarjeet Singh,Dot,0
61,1,6.6, Buttler,Simarjeet Singh,Single,1
61,1,7.1, Buttler,Jadeja,Single,1
61,1,7.2, Samson,Jadeja,Single,1
61,1,7.3, Buttler,Jadeja,Dot,0
61,1,7.4, Buttler,Jadeja,Dot,0
61,1,7.5, Buttler,Jadeja,Dot,0
61,1,7.6, Buttler,Jadeja,Single,1
61,1,8.1, Buttler,Simarjeet Singh,Wicket,0
61,1,8.2, Riyan Parag,Simarjeet Singh,Dot,0
61,1,8.3, Riyan Parag,Simarjeet Singh,Dot,0
61,1,8.4, Riyan Parag,Simarjeet Singh,Six,6
61,1,8.5, Riyan Parag,Simarjeet Singh,Dot,0
61,1,8.6, Riyan Parag,Simarjeet Singh,Single,1
61,1,9.1, Riyan Parag,Jadeja,Single,1
61,1,9.2, Samson,Jadeja,Single,1
61,1,9.3, Riyan Parag,Jadeja,Single,1
61,1,9.4, Samson,Jadeja,Dot,0
61,1,9.5, Samson,Jadeja,Single,1
61,1,9.6, Riyan Parag,Jadeja,Single,1
61,1,10.1, Riyan Parag,Thakur,Double,2
61,1,10.2, Riyan Parag,Thakur,Single,1
61,1,10.3, Samson,Thakur,Single,1
61,1,10.4, Riyan Parag,Thakur,Single,1
61,1,10.5, Samson,Thakur,Single,1
61,1,10.6, Riyan Parag,Thakur,Single,1
61,1,11.1, Riyan Parag,Jadeja,Single,1
61,1,11.2, Samson,Jadeja,Double,2
61,1,11.3, Samson,Jadeja,Single,1
61,1,11.4, Riyan Parag,Jadeja,Single,1
61,1,11.5, Samson,Jadeja,Dot,0
61,1,11.6, Samson,Jadeja,Single,1
61,1,12.1, Samson,Theekshana,Single,1
61,1,12.2, Riyan Parag,Theekshana,Double,2
61,1,12.3, Riyan Parag,Theekshana,Single,1
61,1,12.4, Samson,Theekshana,Single,1
61,1,12.5, Riyan Parag,Theekshana,Dot,0
61,1,12.6, Riyan Parag,Theekshana,Dot,0
61,1,13.1, Samson,Jadeja,Single,1
61,1,13.2, Riyan Parag,Jadeja,Six,6
61,1,13.3, Riyan Parag,Jadeja,Single,1
61,1,13.4, Samson,Jadeja,Dot,0
61,1,13.5, Samson,Jadeja,Dot,0
61,1,13.6, Samson,Jadeja,Double,2
61,1,14.1, Riyan Parag,Simarjeet Singh,Single,1
61,1,14.1, Riyan Parag,Simarjeet Singh,Extra_W,1
61,1,14.2, Samson,Simarjeet Singh,Wicket,0
61,1,14.3, Dhruv Jurel,Simarjeet Singh,Single,1
61,1,14.4, Riyan Parag,Simarjeet Singh,Single,1
61,1,14.5, Dhruv Jurel,Simarjeet Singh,Dot,0
61,1,14.6, Dhruv Jurel,Simarjeet Singh,Single,1
61,1,15.1, Dhruv Jurel,Thakur,Dot,0
61,1,15.2, Dhruv Jurel,Thakur,Double,2
61,1,15.3, Dhruv Jurel,Thakur,Six,6
61,1,15.4, Dhruv Jurel,Thakur,Dot,0
61,1,15.5, Dhruv Jurel,Thakur,Single,1
61,1,15.6, Riyan Parag,Thakur,Dot,0
61,1,16.1, Dhruv Jurel,Simarjeet Singh,Boundary,4
61,1,16.2, Dhruv Jurel,Simarjeet Singh,Single,1
61,1,16.3, Riyan Parag,Simarjeet Singh,Boundary,4
61,1,16.4, Riyan Parag,Simarjeet Singh,Dot,0
61,1,16.5, Riyan Parag,Simarjeet Singh,Dot,0
61,1,16.6, Riyan Parag,Simarjeet Singh,Dot,0
61,1,16.6, Riyan Parag,Simarjeet Singh,Extra_W,1
61,1,17.1, Dhruv Jurel,Tushar Deshpande,Single,1
61,1,17.2, Riyan Parag,Tushar Deshpande,Single,1
61,1,17.3, Dhruv Jurel,Tushar Deshpande,Six,6
61,1,17.4, Dhruv Jurel,Tushar Deshpande,Single,1
61,1,17.5, Riyan Parag,Tushar Deshpande,Single,1
61,1,17.6, Dhruv Jurel,Tushar Deshpande,Single,1
61,1,18.1, Dhruv Jurel,Thakur,Single,1
61,1,18.2, Riyan Parag,Thakur,Double,2
61,1,18.3, Riyan Parag,Thakur,Single,1
61,1,18.4, Dhruv Jurel,Thakur,Single,1
61,1,18.5, Riyan Parag,Thakur,Single,1
61,1,18.6, Dhruv Jurel,Thakur,Single,1
61,1,19.1, Dhruv Jurel,Tushar Deshpande,Wicket,0
61,1,19.2, Shubham Dubey,Tushar Deshpande,Wicket,0
61,1,19.3, Ashwin,Tushar Deshpande,Single,1
61,1,19.4, Riyan Parag,Tushar Deshpande,Double,2
61,1,19.5, Riyan Parag,Tushar Deshpande,Six,6
61,1,19.6, Riyan Parag,Tushar Deshpande,Single,1
61,2,0.1, Ravindra,Boult,Dot,0
61,2,0.2, Ravindra,Boult,Dot,0
61,2,0.3, Ravindra,Boult,Single,1
61,2,0.4, Gaikwad,Boult,Single,1
61,2,0.5, Ravindra,Boult,Dot,0
61,2,0.6, Ravindra,Boult,Double,2
61,2,1.1, Gaikwad,Sandeep Sharma,Single,1
61,2,1.2, Ravindra,Sandeep Sharma,Double,2
61,2,1.3, Ravindra,Sandeep Sharma,Six,6
61,2,1.4, Ravindra,Sandeep Sharma,Double,2
61,2,1.5, Ravindra,Sandeep Sharma,Dot,0
61,2,1.6, Ravindra,Sandeep Sharma,Single,1
61,2,2.1, Ravindra,Boult,Dot,0
61,2,2.2, Ravindra,Boult,Dot,0
61,2,2.3, Ravindra,Boult,Boundary,4
61,2,2.4, Ravindra,Boult,Six,6
61,2,2.5, Ravindra,Boult,Single,1
61,2,2.6, Gaikwad,Boult,Dot,0
61,2,2.6, Gaikwad,Boult,Extra_W,1
61,2,3.1, Ravindra,Ashwin,Double,2
61,2,3.2, Ravindra,Ashwin,Single,1
61,2,3.3, Gaikwad,Ashwin,Single,1
61,2,3.4, Ravindra,Ashwin,Wicket,0
61,2,3.5, Mitchell,Ashwin,Single,1
61,2,3.6, Gaikwad,Ashwin,Single,1
61,2,4.1, Gaikwad,Sandeep Sharma,Dot,0
61,2,4.2, Gaikwad,Sandeep Sharma,Single,1
61,2,4.3, Mitchell,Sandeep Sharma,Boundary,4
61,2,4.4, Mitchell,Sandeep Sharma,Dot,0
61,2,4.5, Mitchell,Sandeep Sharma,Boundary,4
61,2,4.6, Mitchell,Sandeep Sharma,Single,1
61,2,4.6, Mitchell,Sandeep Sharma,Extra_W,1
61,2,5.1, Mitchell,Ashwin,Boundary,4
61,2,5.2, Mitchell,Ashwin,Single,1
61,2,5.3, Gaikwad,Ashwin,Single,1
61,2,5.4, Mitchell,Ashwin,Dot,0
61,2,5.5, Mitchell,Ashwin,Boundary,4
61,2,5.6, Mitchell,Ashwin,Single,1
61,2,6.1, Mitchell,Nandre Burger,Single,1
61,2,6.2, Gaikwad,Nandre Burger,Dot,0
61,2,6.3, Gaikwad,Nandre Burger,Six,6
61,2,6.4, Gaikwad,Nandre Burger,Single,1
61,2,6.5, Mitchell,Nandre Burger,Single,1
61,2,6.6, Gaikwad,Nandre Burger,Single,1
61,2,7.1, Gaikwad,Chahal,Dot,0
61,2,7.2, Gaikwad,Chahal,Dot,0
61,2,7.3, Gaikwad,Chahal,Dot,0
61,2,7.4, Gaikwad,Chahal,Single,1
61,2,7.5, Mitchell,Chahal,Wicket,0
61,2,7.6, Moeen Ali,Chahal,Dot,0
61,2,8.1, Gaikwad,Avesh Khan,Double,2
61,2,8.2, Gaikwad,Avesh Khan,Single,1
61,2,8.3, Moeen Ali,Avesh Khan,Single,1
61,2,8.3, Moeen Ali,Avesh Khan,Extra_W,1
61,2,8.4, Gaikwad,Avesh Khan,Dot,0
61,2,8.5, Gaikwad,Avesh Khan,Single,1
61,2,8.6, Moeen Ali,Avesh Khan,Single,1
61,2,9.1, Moeen Ali,Ashwin,Dot,0
61,2,9.2, Moeen Ali,Ashwin,Single,1
61,2,9.3, Gaikwad,Ashwin,Single,1
61,2,9.4, Moeen Ali,Ashwin,Dot,0
61,2,9.5, Moeen Ali,Ashwin,Single,1
61,2,9.6, Gaikwad,Ashwin,Dot,0
61,2,10.1, Moeen Ali,Chahal,Single,1
61,2,10.2, Gaikwad,Chahal,Single,1
61,2,10.3, Moeen Ali,Chahal,Double,2
61,2,10.4, Moeen Ali,Chahal,Single,1
61,2,10.5, Gaikwad,Chahal,Single,1
61,2,10.6, Moeen Ali,Chahal,Single,1
61,2,11.1, Moeen Ali,Nandre Burger,Single,1
61,2,11.2, Gaikwad,Nandre Burger,Dot,0
61,2,11.3, Gaikwad,Nandre Burger,Dot,0
61,2,11.4, Gaikwad,Nandre Burger,Single,1
61,2,11.5, Moeen Ali,Nandre Burger,Wicket,0
61,2,11.6, Shivam Dube,Nandre Burger,Single,1
61,2,12.1, Shivam Dube,Chahal,Single,1
61,2,12.2, Gaikwad,Chahal,Single,1
61,2,12.3, Shivam Dube,Chahal,Dot,0
61,2,12.4, Shivam Dube,Chahal,Single,1
61,2,12.5, Gaikwad,Chahal,Single,1
61,2,12.6, Shivam Dube,Chahal,Single,1
61,2,13.1, Shivam Dube,Ashwin,Six,6
61,2,13.2, Shivam Dube,Ashwin,Boundary,4
61,2,13.3, Shivam Dube,Ashwin,Boundary,4
61,2,13.3, Shivam Dube,Ashwin,Extra_W,1
61,2,13.4, Shivam Dube,Ashwin,Dot,0
61,2,13.5, Shivam Dube,Ashwin,Dot,0
61,2,13.6, Shivam Dube,Ashwin,Wicket,0
61,2,14.1, Gaikwad,Chahal,Boundary,4
61,2,14.1, Gaikwad,Chahal,Extra_W,1
61,2,14.2, Gaikwad,Chahal,Single,1
61,2,14.3, Jadeja,Chahal,Double,2
61,2,14.4, Jadeja,Chahal,Dot,0
61,2,14.5, Jadeja,Chahal,Dot,0
61,2,14.6, Jadeja,Chahal,Single,1
61,2,15.1, Jadeja,Avesh Khan,Single,1
61,2,15.2, Gaikwad,Avesh Khan,Dot,0
61,2,15.3, Gaikwad,Avesh Khan,Double,2
61,2,15.4, Gaikwad,Avesh Khan,Single,1
61,2,15.5, Jadeja,Avesh Khan,Wicket,0
61,2,15.6, Gaikwad,Avesh Khan,Dot,0
61,2,16.1, Sameer Rizvi,Sandeep Sharma,Single,1
61,2,16.2, Gaikwad,Sandeep Sharma,Single,1
61,2,16.3, Sameer Rizvi,Sandeep Sharma,Dot,0
61,2,16.4, Sameer Rizvi,Sandeep Sharma,Boundary,4
61,2,16.5, Sameer Rizvi,Sandeep Sharma,Single,1
61,2,16.6, Gaikwad,Sandeep Sharma,Single,1
61,2,17.1, Gaikwad,Nandre Burger,Single,1
61,2,17.2, Sameer Rizvi,Nandre Burger,Dot,0
61,2,17.3, Sameer Rizvi,Nandre Burger,Single,1
61,2,17.4, Gaikwad,Nandre Burger,Six,6
61,2,17.5, Gaikwad,Nandre Burger,Dot,0
61,2,17.6, Gaikwad,Nandre Burger,Dot,0
61,2,18.1, Sameer Rizvi,Boult,Boundary,4
61,2,18.2, Sameer Rizvi,Boult,Boundary,4
62,1,0.1, Kohli,Ishant,Dot,0
62,1,0.2, Kohli,Ishant,Single,1
62,1,0.3, du Plessis,Ishant,Single,1
62,1,0.4, Kohli,Ishant,Dot,0
62,1,0.5, Kohli,Ishant,Double,2
62,1,0.6, Kohli,Ishant,Six,6
62,1,1.1, du Plessis,Khaleel Ahmed,Dot,0
62,1,1.2, du Plessis,Khaleel Ahmed,Boundary,4
62,1,1.3, du Plessis,Khaleel Ahmed,Single,1
62,1,1.4, Kohli,Khaleel Ahmed,Single,1
62,1,1.5, du Plessis,Khaleel Ahmed,Single,1
62,1,1.6, Kohli,Khaleel Ahmed,Six,6
62,1,2.1, du Plessis,Mukesh Kumar,Dot,0
62,1,2.2, du Plessis,Mukesh Kumar,Wicket,0
62,1,2.3, Will Jacks,Mukesh Kumar,Single,1
62,1,2.4, Kohli,Mukesh Kumar,Dot,0
62,1,2.5, Kohli,Mukesh Kumar,Single,1
62,1,2.6, Will Jacks,Mukesh Kumar,Dot,0
62,1,3.1, Kohli,Ishant,Boundary,4
62,1,3.2, Kohli,Ishant,Six,6
62,1,3.3, Kohli,Ishant,Dot,0
62,1,3.4, Kohli,Ishant,Wicket,0
62,1,3.4, Kohli,Ishant,Extra_W,1
62,1,3.5, Rajat Patidar,Ishant,Dot,0
62,1,3.6, Rajat Patidar,Ishant,Single,1
62,1,4.1, Rajat Patidar,Mukesh Kumar,Boundary,4
62,1,4.2, Rajat Patidar,Mukesh Kumar,Dot,0
62,1,4.3, Rajat Patidar,Mukesh Kumar,Double,2
62,1,4.4, Rajat Patidar,Mukesh Kumar,Boundary,4
62,1,4.5, Rajat Patidar,Mukesh Kumar,Boundary,4
62,1,4.6, Rajat Patidar,Mukesh Kumar,Dot,0
62,1,5.1, Will Jacks,Axar,Dot,0
62,1,5.2, Will Jacks,Axar,Single,1
62,1,5.3, Rajat Patidar,Axar,Dot,0
62,1,5.4, Rajat Patidar,Axar,Six,6
62,1,5.5, Rajat Patidar,Axar,Single,1
62,1,5.6, Will Jacks,Axar,Double,2
62,1,6.1, Rajat Patidar,Kuldeep Yadav,Dot,0
62,1,6.2, Rajat Patidar,Kuldeep Yadav,Six,6
62,1,6.3, Rajat Patidar,Kuldeep Yadav,Single,1
62,1,6.4, Will Jacks,Kuldeep Yadav,Six,6
62,1,6.5, Will Jacks,Kuldeep Yadav,Single,1
62,1,6.6, Rajat Patidar,Kuldeep Yadav,Single,1
62,1,7.1, Rajat Patidar,Axar,Single,1
62,1,7.2, Will Jacks,Axar,Single,1
62,1,7.3, Rajat Patidar,Axar,Single,1
62,1,7.4, Will Jacks,Axar,Single,1
62,1,7.5, Rajat Patidar,Axar,Six,6
62,1,7.6, Rajat Patidar,Axar,Single,1
62,1,8.1, Rajat Patidar,Kuldeep Yadav,Single,1
62,1,8.2, Will Jacks,Kuldeep Yadav,Six,6
62,1,8.3, Will Jacks,Kuldeep Yadav,Single,1
62,1,8.4, Rajat Patidar,Kuldeep Yadav,Double,2
62,1,8.5, Rajat Patidar,Kuldeep Yadav,Single,1
62,1,8.5, Rajat Patidar,Kuldeep Yadav,Extra_W,1
62,1,8.6, Will Jacks,Kuldeep Yadav,Dot,0
62,1,9.1, Rajat Patidar,Khaleel Ahmed,Double,2
62,1,9.2, Rajat Patidar,Khaleel Ahmed,Single,1
62,1,9.3, Will Jacks,Khaleel Ahmed,Boundary,4
62,1,9.4, Will Jacks,Khaleel Ahmed,Double,2
62,1,9.5, Will Jacks,Khaleel Ahmed,Single,1
62,1,9.6, Rajat Patidar,Khaleel Ahmed,Single,1
62,1,10.1, Rajat Patidar,Rasikh Salam,Single,1
62,1,10.2, Will Jacks,Rasikh Salam,Single,1
62,1,10.3, Rajat Patidar,Rasikh Salam,Dot,0
62,1,10.4, Rajat Patidar,Rasikh Salam,Single,1
62,1,10.5, Will Jacks,Rasikh Salam,Dot,0
62,1,10.6, Will Jacks,Rasikh Salam,Boundary,4
62,1,10.6, Will Jacks,Rasikh Salam,Extra_W,1
62,1,11.1, Rajat Patidar,Khaleel Ahmed,Single,1
62,1,11.2, Will Jacks,Khaleel Ahmed,Dot,0
62,1,11.3, Will Jacks,Khaleel Ahmed,Dot,0
62,1,11.4, Will Jacks,Khaleel Ahmed,Dot,0
62,1,11.5, Will Jacks,Khaleel Ahmed,Single,1
62,1,11.6, Rajat Patidar,Khaleel Ahmed,Single,1
62,1,12.1, Rajat Patidar,Rasikh Salam,Single,1
62,1,12.2, Will Jacks,Rasikh Salam,Single,1
62,1,12.3, Rajat Patidar,Rasikh Salam,Wicket,0
62,1,12.3, Rajat Patidar,Rasikh Salam,Extra_W,1
62,1,12.4, Green,Rasikh Salam,Single,1
62,1,12.5, Will Jacks,Rasikh Salam,Boundary,4
62,1,12.6, Will Jacks,Rasikh Salam,Double,2
62,1,13.1, Green,Axar,Dot,0
62,1,13.2, Green,Axar,Single,1
62,1,13.3, Will Jacks,Axar,Dot,0
62,1,13.4, Will Jacks,Axar,Dot,0
62,1,13.5, Will Jacks,Axar,Single,1
62,1,13.6, Green,Axar,Single,1
62,1,14.1, Green,Kuldeep Yadav,Double,2
62,1,14.2, Green,Kuldeep Yadav,Dot,0
62,1,14.3, Green,Kuldeep Yadav,Single,1
62,1,14.4, Will Jacks,Kuldeep Yadav,Wicket,0
62,1,14.5, Lomror,Kuldeep Yadav,Single,1
62,1,14.6, Green,Kuldeep Yadav,Dot,0
62,1,15.1, Lomror,Ishant,Double,2
62,1,15.2, Lomror,Ishant,Single,1
62,1,15.3, Green,Ishant,Single,1
62,1,15.4, Lomror,Ishant,Single,1
62,1,15.4, Lomror,Ishant,Extra_W,1
62,1,15.4, Lomror,Ishant,Extra_W,1
62,1,15.5, Green,Ishant,Single,1
62,1,15.6, Lomror,Ishant,Single,1
62,1,16.1, Lomror,Kuldeep Yadav,Single,1
62,1,16.2, Green,Kuldeep Yadav,Six,6
62,1,16.3, Green,Kuldeep Yadav,Six,6
62,1,16.4, Green,Kuldeep Yadav,Double,2
62,1,16.5, Green,Kuldeep Yadav,Single,1
62,1,16.6, Lomror,Kuldeep Yadav,Six,6
62,1,17.1, Green,Khaleel Ahmed,Dot,0
62,1,17.2, Green,Khaleel Ahmed,Boundary,4
62,1,17.3, Green,Khaleel Ahmed,Single,1
62,1,17.4, Lomror,Khaleel Ahmed,Wicket,0
62,1,17.5, Karthik,Khaleel Ahmed,Dot,0
62,1,17.6, Karthik,Khaleel Ahmed,Wicket,0
62,1,18.1, Green,Rasikh Salam,Dot,0
62,1,18.2, Green,Rasikh Salam,Single,1
62,1,18.3, Swapnil Singh,Rasikh Salam,Wicket,0
62,1,18.3, Swapnil Singh,Rasikh Salam,Extra_W,1
62,1,18.4, Karn Sharma,Rasikh Salam,Single,1
62,1,18.5, Green,Rasikh Salam,Single,1
62,1,18.6, Karn Sharma,Rasikh Salam,Single,1
62,1,19.1, Karn Sharma,Mukesh Kumar,Boundary,4
62,1,19.2, Karn Sharma,Mukesh Kumar,Single,1
62,1,19.3, Green,Mukesh Kumar,Dot,0
62,1,19.4, Green,Mukesh Kumar,Dot,0
62,1,19.5, Green,Mukesh Kumar,Wicket,0
62,1,19.6, Green,Mukesh Kumar,Wicket,0
62,2,0.1, Warner,Swapnil Singh,Single,1
62,2,0.2, Fraser-McGurk,Swapnil Singh,Six,6
62,2,0.3, Fraser-McGurk,Swapnil Singh,Single,1
62,2,0.4, Warner,Swapnil Singh,Wicket,0
62,2,0.5, Abishek Porel,Swapnil Singh,Single,1
62,2,0.6, Fraser-McGurk,Swapnil Singh,Dot,0
62,2,1.1, Abishek Porel,Siraj,Single,1
62,2,1.2, Fraser-McGurk,Siraj,Dot,0
62,2,1.3, Fraser-McGurk,Siraj,Six,6
62,2,1.4, Fraser-McGurk,Siraj,Dot,0
62,2,1.5, Fraser-McGurk,Siraj,Boundary,4
62,2,1.6, Fraser-McGurk,Siraj,Boundary,4
62,2,2.1, Abishek Porel,Yash Dayal,Wicket,0
62,2,2.2, Shai Hope,Yash Dayal,Wicket,0
62,2,2.3, Shai Hope,Yash Dayal,Dot,0
62,2,2.4, Shai Hope,Yash Dayal,Boundary,4
62,2,2.5, Shai Hope,Yash Dayal,Dot,0
62,2,2.6, Shai Hope,Yash Dayal,Dot,0
